album_id,album_date_released,album_engineer,album_favorites,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name
9096,,,1,2167,,Live at ISSUE 1/29/11,3,Live Performance,http://freemusicarchive.org/music/The_Rat_Bastard_Experience/Live_at_ISSUE_12911/,The Rat Bastard Experience
9097,,,1,5375,,"Live on WFMU's My Castle of Quiet, 4.22.2011",5,Album,http://freemusicarchive.org/music/Castevet/Live_on_WFMUs_My_Castle_of_Quiet_4222011/,Castevet
9098,4/01/2011,,0,5645,,Quardboard Flavored Fiber,2,Album,http://freemusicarchive.org/music/Slumgum/Quardboard_Flavored_Fiber/,Slumgum
9099,5/02/2011,,0,1891,,Bad Panda #80,1,Album,http://freemusicarchive.org/music/Virgin_of_the_Birds/Bad_Panda_80/,Virgin of the Birds
9102,1/01/2010,,2,4836,,Hell To Play,3,Album,http://freemusicarchive.org/music/The_Whines/Hell_To_Play/,The Whines
9103,4/12/2011,Ernie Indradat,4,8364,Trouble,"Live at WFMU on This Is The Modern World with Trouble - April 12, 2011",8,Radio Program,http://freemusicarchive.org/music/Diego_Garcia/Live_at_WFMU_on_This_Is_The_Modern_World_with_Trouble_-_April_12_2011/,Diego Garcia
9104,4/23/2011,Diane Kamikaze,0,7359,Terre T,Live on WFMU's Cherry Blossom Clinic with Terre T April 23 2011,8,Radio Program,http://freemusicarchive.org/music/Bare_Wires/Live_on_WFMUs_Cherry_Blossom_Clinic_with_Terre_T_April_23_2011/,Bare Wires
9106,,,3,30660,,The Vela Companion (Light Years book ii),4,Album,http://freemusicarchive.org/music/Lee_Rosevere/The_Vela_Companion_Light_Years_book_ii/,Lee Rosevere
9108,5/04/2011,,1,5758,,April 2011,9,Album,http://freemusicarchive.org/music/Clinical_Archives_Mix/April_2011/,Clinical Archives Mix
9109,,,0,64,,"Live dublab ""Sprout Session"" (09.16.10)",1,Album,http://freemusicarchive.org/music/Pillars_and_Tongues/Live_dublab_Sprout_Session_091610_1850/,Pillars and Tongues
911,6/02/2008,,2,2352,Liz Berg,Live at WFMU on Liz Berg's Show on 6/2/2008,0,Radio Program,http://freemusicarchive.org/music/Blanketship/Live_at_WFMU_on_Liz_Bergs_Show_on_622008/,Blanketship
9111,,,0,638,,"Live dublab ""Sprout Session"" (09.27.10)",1,Album,http://freemusicarchive.org/music/Robedoor/Live_dublab_Sprout_Session_092710/,Robedoor
9112,,,0,477,,"Live dublab ""Sprout Session"" (06.27.10)",1,Album,http://freemusicarchive.org/music/Light_Pollution/Live_dublab_Sprout_Session_062710/,Light Pollution
9113,,,0,3652,,"Live dublab ""Sprout Session"" (03.24.10)",1,Album,http://freemusicarchive.org/music/Sister_Crayon/Live_dublab_Sprout_Session_032410/,Sister Crayon
9114,,,0,1144,,LMM 3.4 - Little Spookie,1,Album,http://freemusicarchive.org/music/Learning_Music/LMM_34_-_Little_Spookie/,Learning Music
9116,5/04/2011,,0,20494,,20,15,Album,http://freemusicarchive.org/music/Gosprom/20/,Gosprom
9117,,,0,3443,,Slow Dudes,10,Album,http://freemusicarchive.org/music/Kevin_Bewersdorf/Slow_Dudes/,Kevin Bewersdorf
9118,4/30/2011,Mike Sin,0,5524,Terre T,"Live @ WFMU on Cherry Blossom Clinic w/ Terre T, April 30th 2011",8,Radio Program,http://freemusicarchive.org/music/Tyler_Jon_Tyler/Live__WFMU_on_Cherry_Blossom_Clinic_w_Terre_T_April_30th_2011/,Tyler Jon Tyler
9119,5/03/2011,,1,2507,,"Live at WFMU on Marty McSorley's Show, May 3rd 2011",1,Radio Program,http://freemusicarchive.org/music/Captain_Ahab/Live_at_WFMU_on_Marty_McSorleys_Show_May_3rd_2011/,Captain Ahab
9120,4/30/2011,Jason Sigal,3,21066,Terre T,"Live @ WFMU on Cherry Blossom Clinic with Terre T, April 30th 2011",11,Album,http://freemusicarchive.org/music/Shannon_And_The_Clams/Live__WFMU_on_Cherry_Blossom_Clinic_with_Terre_T_April_30th_2011/,Shannon And The Clams
9121,1/01/1998,,0,2435,,Los Pollos Estrellas,6,Album,http://freemusicarchive.org/music/Shiny_Brites/Los_Pollos_Estrellas/,Shiny Brites
9122,4/23/2011,,2,505,Daniel Blumin,"Live @ WFMU on Daniel Blumin's Show, April 23rd 2011",1,Radio Program,http://freemusicarchive.org/music/Mller_and_Moore/Live__WFMU_on_Daniel_Blumins_Show_April_23rd_2011/,Müller - Moore - Music
9123,5/01/2011,Mark Koch,0,563,Keili,"Live at WFMU on Beastin' The Airwaves! with Keili, May 1st 2011",2,Radio Program,http://freemusicarchive.org/music/Family_Underground/Live_at_WFMU_on_Beastin_The_Airwaves_with_Keili_May_1st_2011/,Family Underground
9124,5/22/2011,,3,8807,,Through Glass Panes,2,Album,http://freemusicarchive.org/music/Ellen_Fullman/Through_Glass_Panes/,Ellen Fullman
9126,,,2,1264,,Fluctuations,0,Album,http://freemusicarchive.org/music/Monique_Buzzart_and_Ellen_Fullman/Fluctuations/,Monique Buzzarté and Ellen Fullman
913,6/16/2008,Scott Williams,0,312,Jason Sigal,Mudboy Live at WFMU on Talk's Cheap on 6/16/2008,3,Live Performance,http://freemusicarchive.org/music/Mudboy/Mudboy_Live_at_WFMU_on_Talks_Cheap_on_6162008/,Mudboy
9130,5/07/2011,,0,1470,Matten/Dow/Veasey/Dettmann/Andrews,Clever Elsa,3,Album,http://freemusicarchive.org/music/Clever_Elsa/Clever_Elsa/,Clever Elsa
9132,5/08/2011,,0,808,,Volume 2: Night At The Corner of Cambria Street & Richmond Street,5,Album,http://freemusicarchive.org/music/Sounds_of_the_Early_21st_Century/Volume_2_Night_At_The_Corner_of_Cambria_Street__Richmond_Street/,Sounds of the Early 21st Century
9133,5/09/2011,Stefan Mihailescu,1,21026,Alex Pop,Chordial [LCL06],4,Album,http://freemusicarchive.org/music/Haute_Culture/Chordial/,Haute Culture
9134,,,0,2085,,Una Vez Mas,3,Album,http://freemusicarchive.org/music/onda_bidon/Una_Vez_Mas/,Onda bidón
9135,5/09/2011,,0,2675,,Bad Panda #81,2,Album,http://freemusicarchive.org/music/Berlinist/Bad_Panda_81/,Berlinist
9136,,,0,1990,,Ten Thousand Hours Podcast 11: Vinny Golia,3,Radio Program,http://freemusicarchive.org/music/Ten_Thousand_Hours/Ten_Thousand_Hours_Podcast_11_Vinny_Golia/,Ten Thousand Hours
9137,8/03/2012,,0,1948,,Spellbound Hellhound,2,Album,http://freemusicarchive.org/music/Shady_Action/Spellbound_Hellhound/,Shady Action
9138,,,0,1279,,Pump and Shallow Sounder,4,Album,http://freemusicarchive.org/music/Upsidedown_Face/Pump_and_Shallow_Sounder/,Upsidedown Face
9139,2/15/2011,,0,1890,,Waving at the Astronauts,1,Album,http://freemusicarchive.org/music/Lifeguards/Waving_at_the_Astronauts/,Lifeguards
914,6/24/2008,Stu Rutherford,0,2476,Evan ,Live at WFMU on Evan Davies's Show on 6/24/2008,8,Live Performance,http://freemusicarchive.org/music/The_Pets/Live_at_WFMU_on_Evan_Daviess_Show_on_6242008/,The Pets
9141,,,0,4568,,rtgt,7,Album,http://freemusicarchive.org/music/rtgt/rtgt/,Régis Turner
9142,5/07/2011,,0,3682,,Live on WFMU's Transpacific Sound Paradise with Rob Weisberg May 7 2011,15,Radio Program,http://freemusicarchive.org/music/Copal/Live_on_WFMUs_Transpacific_Sound_Paradise_with_Rob_Weisberg_May_7_2011/,Copal
9143,4/26/2011,,2,2387,,Confessions of a Rogue Taxidermist,5,Album,http://freemusicarchive.org/music/Blue_Sausage_Infant/Confessions_of_a_Rogue_Taxidermist/,Blue Sausage Infant
9144,4/29/2011,Ruaraidh Sanachan,1,2098,Scott McDowell,Live on WFMU's The Long Rally with Scott McDowell April 29 2011,4,Radio Program,http://freemusicarchive.org/music/Dominic_Lash__Nate_Wooley/Live_on_WFMUs_The_Long_Rally_with_Scott_McDowell_April_29_2011/,Dominic Lash & Nate Wooley
9147,5/04/2011,,1,2115,,Live on WFMU's Miniature Minotaurs with Kurt Gottschalk May 4 2011,6,Radio Program,http://freemusicarchive.org/music/Vincent_Barras__Jacques_Demierre/Live_on_WFMUs_Miniature_Minotaurs_with_Kurt_Gottschalk_May_4_2011/,Vincent Barras & Jacques Demierre
9148,5/12/2011,,0,16494,Tony Higgins,Ourglass [instrumental],16,Album,http://freemusicarchive.org/music/junior85/Ourglass/,junior85
9149,12/07/2009,,0,5337,,Mujeres,4,Album,http://freemusicarchive.org/music/Mujeres/Mujeres/,Mujeres
915,7/16/2008,Trent Wolbe,1,4926,,"Live at WFMU on The Long Rally with Scott M, Show on 7/16/2008",22,Radio Program,http://freemusicarchive.org/music/The_Shamblers/Live_at_WFMU_on_Scott_Ms_Show_on_7162008/,The Shamblers
9150,4/22/2011,Ruaraidh Sanachan,0,1752,Scott McDowell,"Live at WFMU on the Long Rally with Scott McDowell, April 22nd 2011",4,Radio Program,http://freemusicarchive.org/music/SCUO/Live_at_WFMU_on_the_Long_Rally_with_Scott_McDowell_April_22nd_2011/,SCUO
9151,5/13/2011,,0,5832,,ICanT,8,Album,http://freemusicarchive.org/music/Asian_Women_on_the_Telephone/ICanT/,Asian Women on the Telephone
9152,9/15/2010,,1,618,,Eix Transversal,1,Album,http://freemusicarchive.org/music/Mujeres/Eix_Transversal/,Mujeres
9153,4/20/2011,,0,6773,Kurt Gottschalk,"Live at WFMU on Miniature Minotaurs with Kurt Gottschalk, April 20th 2011",11,Radio Program,http://freemusicarchive.org/music/Object_Collection/Live_at_WFMU_on_Miniature_Minotaurs_with_Kurt_Gottschalk_April_20th_2011/,Object Collection
9154,,,0,2382,,BIAS,1,Album,http://freemusicarchive.org/music/minusbaby/BIAS/,minusbaby
9155,,,0,4596,,Meteoric Ice Pie Menace,1,Album,http://freemusicarchive.org/music/Nick_Didkovsky/Meteoric_Ice_Pie_Menace/,Nick Didkovsky
9156,,,0,2580,,"Vincent Persichetti Piano Sonata No. 9, Mvt. II",1,Album,http://freemusicarchive.org/music/Geoffrey_Burleson/Vincent_Persichetti_Piano_Sonata_No_9_Mvt/,Geoffrey Burleson
9157,,,0,7844,,Opening from Lonesome Road (Crawford Variations),1,Album,http://freemusicarchive.org/music/Larry_Polansky/Opening_from_Lonesome_Road_Crawford_Variations/,Larry Polansky
9158,,,1,4233,,Exercise 16 from Ten Exercises,1,Album,http://freemusicarchive.org/music/Christian_Wolff/Exercise_16_from_Ten_Exercises/,Christian Wolff
9159,,,0,3312,,White Coplanar,1,Album,http://freemusicarchive.org/music/Guillermo_Gregorio/White_Coplanar/,Guillermo Gregorio
916,6/10/2008,Glenn Luttman,1,10998,,Live at WFMU on Brian Turner's Show on 6/10/2008,0,Radio Program,http://freemusicarchive.org/music/Ignatz/Live_at_WFMU_on_Brian_Turners_Show_on_6102008/,Ignatz
9160,,,1,1408,,Sequel Ex,1,Album,http://freemusicarchive.org/music/Tim_Berne/Sequel_Ex/,Tim Berne
9161,,,0,4383,,Day Creek Piano Works VII. Proximate Sounds,1,Album,http://freemusicarchive.org/music/David_Mahler/Day_Creek_Piano_Works_VII_Proximate_Sounds/,David Mahler
9162,,,0,2703,,Piker: Daughter of Piker,1,Album,http://freemusicarchive.org/music/Margaret_Lancaster/Piker_Daughter_of_Piker/,Margaret Lancaster
9163,,,2,3242,,II. A Bird Revealing the Unknown to the Sky,1,Album,http://freemusicarchive.org/music/Michael_Byron/II_A_Bird_Revealing_the_Unknown_to_the_Sky/,Michael Byron
9164,,,0,3919,,Aural Shoehorning: I. Plainsong,1,Album,http://freemusicarchive.org/music/Barbara_Benary/Aural_Shoehorning_I_Plainsong/,Barbara Benary
9165,1/22/2011,,0,907,,Dedicated to Lauryn Hill,2,Album,http://freemusicarchive.org/music/Sam_Gas_Can/Dedicated_to_Lauryn_Hill/,Sam Gas Can
9167,5/15/2011,,1,1036,F.S.Blumm/Lucrecia Dalt,Cuatro Covers,4,Album,http://freemusicarchive.org/music/FSBlummLucrecia_Dalt/Cuatro_Covers/,F.S.Blumm/Lucrecia Dalt
9168,5/15/2011,,1,1521,,nite train,3,Album,http://freemusicarchive.org/music/call_me_on_the_allophone/nite_train/,Call Me On The Allophone
9169,5/15/2011,,0,729,,Sky Event,4,Album,http://freemusicarchive.org/music/Sky_Event/Sky_Event/,Sky Event
9170,1/01/2009,,0,2714,,Defeat the Hydra,10,Album,http://freemusicarchive.org/music/Rories_The/Defeat_the_Hydra/,The Rories
9171,1/01/2010,,0,998,,wavund,10,Album,http://freemusicarchive.org/music/Cooloola_Monster/wavund/,Cooloola Monster
9176,5/15/2011,,0,1913,,Music Manumit Podcast Talk Shows,1,Radio Program,http://freemusicarchive.org/music/Music_Manumit_Podcast/Music_Manumit_Podcast_Talk_Shows/,Music Manumit Podcast
918,6/12/2008,James Theesfeld,0,1822,,Voice or No Voice Live at WFMU on Pat Duncan's Show on 6/12/2008,10,Live Performance,http://freemusicarchive.org/music/Voice_or_No_Voice/Voice_or_No_Voice_Live_at_WFMU_on_Pat_Duncans_Show_on_6122008/,Voice or No Voice
9180,3/15/1998,,0,1062,,The Lactose Intolerant Belgian Waffle EP,6,Album,http://freemusicarchive.org/music/Waffle/The_Lactose_Intolerant_Belgian_Waffle_EP/,Waffle
9188,5/13/2011,Mike Sin,1,6208,Scott McDowell,Live on WFMU's Long Rally May 2011 w/ The Rain Band,10,Radio Program,http://freemusicarchive.org/music/Zachary_Cale/Live_on_WFMUs_Long_Rally_May_2011_w_The_Rain_Band/,Zachary Cale
9194,4/20/2011,,0,3859,,Berlin Retrospective 2002-2011,24,Album,http://freemusicarchive.org/music/Salon_Bruit_Various_Artists/Berlin_Retrospective_2002-2011/,Salon Bruit (Various Artists)
9197,4/12/2011,,0,5857,,Parasite Paradise,4,Album,http://freemusicarchive.org/music/Superhumanoids/Parasite_Paradise/,Superhumanoids
9198,5/16/2011,,2,4658,,Bad Panda #82 : You Make You Feel EP,19,Album,http://freemusicarchive.org/music/Dumbo_Gets_Mad/Bad_Panda_82__You_Make_You_Feel_EP/,Dumbo Gets Mad
9199,5/19/2011,,3,25603,,Elephants At The Door,10,Album,http://freemusicarchive.org/music/Dumbo_Gets_Mad/Elephants_At_The_Door/,Dumbo Gets Mad
920,6/13/2008,Richard Rusincovitch,0,7263,,Live at WFMU on Liz Berg's Show on 6/13/2008,9,Radio Program,http://freemusicarchive.org/music/Cryptacize/Live_at_WFMU_on_Liz_Bergs_Show_on_6132008/,Cryptacize
9203,5/16/2011,,2,7450,J Straw,Inverse EP,6,Album,http://freemusicarchive.org/music/Pinklogik/Inverse_EP/,Pinklogik
9204,3/21/2011,,1,2514,,You Wrote These Songs After I Killed Your Physics Teacher,6,Album,http://freemusicarchive.org/music/Long_Hair/You_Wrote_These_Songs_After_I_Killed_Your_Physics_Teacher/,Long Hair
9205,12/30/2009,,1,1131,,West,3,Album,http://freemusicarchive.org/music/Viraeson/West/,Viraeson
9206,,,0,859,,NYDHAWRG,2,Album,http://freemusicarchive.org/music/GDFX/NYDHAWRG/,GDFX
9207,2/01/2004,,1,7077,,e.p. for the sleepy,3,Album,http://freemusicarchive.org/music/north-without-end/ep_for_the_sleepy/,north-without-end
9209,,,0,1275,,Nero (w/Matana Roberts) 5.22.09,1,,http://freemusicarchive.org/music/Glows_in_the_Dark/Nero_wMatana_Roberts_52209/,Glows in the Dark
9210,5/19/2011,Diane Farris,0,3018,,Live on Three Chord Monte with Joe Belock on WFMU 051911,5,Radio Program,http://freemusicarchive.org/music/Birds_of_Avalon/Live_on_Three_Chord_Monte_with_Joe_Belock_on_WFMU_051911/,Birds of Avalon
9211,4/27/2011,Ernie Indradat,0,2587,Keili Hamilton,Live on WFMU's Beastin' the Airwaves with Keili April 27 2011,8,Radio Program,http://freemusicarchive.org/music/Screaming_Females/Live_on_WFMUs_Beastin_the_Airwaves_with_Keili_April_27_2011/,Screaming Females
9212,5/18/2011,,0,22320,,Time Sessions,3,Album,http://freemusicarchive.org/music/Cranston/Time_Sessions/,Cranston
9216,,,1,29345,,Modnay Discoteka,10,Album,http://freemusicarchive.org/music/Nambavan/Modnay_Discoteka/,Nambavan
9218,2/10/2008,,3,44437,,Russian Dating,7,Album,http://freemusicarchive.org/music/Luciano_Foglia/Magnetic_Seduction/,Luciano Foglia
9219,,,0,3994,,Funny / Not Funny Records: Fall Mix Tape,1,,http://freemusicarchive.org/music/My_Mind/Funny__Not_Funny_Records_Fall_Mix_Tape/,My Mind
922,6/19/2008,,4,8270,,Live at WFMU on Trouble's Show on 6/19/2008,5,Live Performance,http://freemusicarchive.org/music/Wildbirds_and_Peacedrums/Live_at_WFMU_on_Troubles_Show_on_6192008/,Wildbirds and Peacedrums
9220,,,0,240,,Reprisals (2009 Demo),2,Album,http://freemusicarchive.org/music/My_Mind/Reprisals_2009_Demo/,My Mind
9222,,,4,4998,,Twilight Tipi,2,,http://freemusicarchive.org/music/ByrdThompson/Twilight_Tipi_1426/,Twilight Tipi
9223,5/24/2011,,1,9518,,A Day In Contrast,7,Album,http://freemusicarchive.org/music/Delphine_Dora/A_Day_In_Contrast/,Delphine Dora
9224,5/23/2011,,0,1363,,Bad Panda #83,1,Album,http://freemusicarchive.org/music/Ocelote_Rojo/Bad_Panda_83/,Ocelote Rojo
9225,,,0,2650,,Odds and Ends,2,Album,http://freemusicarchive.org/music/James_Beaudreau/Odds_and_Ends/,James Beaudreau
9226,12/09/2009,,1,12566,,Empty Vessels,10,Album,http://freemusicarchive.org/music/Isaac_Graham/Empty_Vessels/,Isaac Graham
9227,5/12/2011,Jason Sigal,0,2532,Jason Sigal,Live at WFMU on Talk's Cheap May 2011,8,Radio Program,http://freemusicarchive.org/music/Apache_Dropout/Live_at_WFMU_on_Talks_Cheap_May_2011/,Apache Dropout
9229,,,2,13757,,All Women Are Created Evul,14,Album,http://freemusicarchive.org/music/Mr__Mrs_Smith/All_Women_Are_Created_Evul/,Mr. & Mrs. Smith
923,6/26/2008,Diane,0,3277,,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Radio Program,http://freemusicarchive.org/music/Golden_Dogs/Live_at_WFMU_on_Joe_Belocks_Show_on_6262008/,Golden Dogs
9230,,,0,8506,,Les Disciples d'AZATHOT,7,Album,http://freemusicarchive.org/music/Le_Mal/Les_Disciples_dAZATHOT/,Le Mal
9231,,,0,735,,Live at ISSUE,1,Live Performance,http://freemusicarchive.org/music/Bill_Nace/Live_at_ISSUE/,Bill Nace
9232,,,5,6407,,A New Heavenly Body,3,Album,http://freemusicarchive.org/music/Cloudkicker/A_New_Heavenly_Body/,Cloudkicker
9233,5/27/2011,Bart Knol,1,6383,Bart Knol,Beige,9,Album,http://freemusicarchive.org/music/Trigg/Beige/,Trigg
9234,5/27/2011,,0,1310,,Opera Open,1,Live Performance,http://freemusicarchive.org/music/suRRism/Opera_Open/,suRRism
9235,,,0,4261,,(none given),10,Album,http://freemusicarchive.org/music/Ventre_de_biche/none_given_1600/,Ventre de biche
9236,1/01/2006,,0,492,,Smoke Filled Mirror,1,Album,http://freemusicarchive.org/music/BjergaIversen/Smoke_Filled_Mirror/,Bjerga/Iversen
9237,,,1,4437,,The Joey Burns EP,5,Album,http://freemusicarchive.org/music/Meanwhileprojectltd/The_Joey_Burns_EP/,Meanwhileproject.ltd
9238,5/28/2011,,0,2583,,Jungle,1,Album,http://freemusicarchive.org/music/suRRism/Jungle/,suRRism
9239,,,7,9794,,Movements EP,6,Album,http://freemusicarchive.org/music/Professor_Kliq/Movements_EP/,Professor Kliq
9240,5/30/2011,,0,1357,,Signal Jammer EP,4,Album,http://freemusicarchive.org/music/27B/Signal_Jammer_EP/,27B
9241,5/29/2011,,3,59385,,Navigations Nocturnes,31,Album,http://freemusicarchive.org/music/Cosmic_Analog_Ensemble/Navigations_Nocturnes/,Cosmic Analog Ensemble
9242,,,0,1327,,Full Blush EP,10,Album,http://freemusicarchive.org/music/Full_Blush/Full_Blush_EP/,Full Blush
9244,,,0,1976,,Parasomnia,4,Album,http://freemusicarchive.org/music/Texture/Parasomnia/,Texture
9245,10/01/2006,,0,794,,split w/Lesbian Boy,6,Album,http://freemusicarchive.org/music/Dimenticarmi_Non/splitLesbian_Boy/,Dimenticarmi Non!
9246,,,0,1695,,Dimenticarmi Non!,7,,http://freemusicarchive.org/music/Dimenticarmi_Non/Dimenticarmi_Non/,Dimenticarmi Non!
9248,5/30/2011,,10,27261,,Almost,9,Album,http://freemusicarchive.org/music/Stray_Dogg/Almost/,Stray Dogg
9251,5/30/2011,,0,942,,Bad Panda #84,1,Album,http://freemusicarchive.org/music/Lost_Boy/Bad_Panda_84/,Lost Boy
9258,5/30/2011,,1,5039,,Heavy Stuff EP,7,Album,http://freemusicarchive.org/music/Harmony_Molina/Heavy_Stuff_EP/,Harmony Molina
9259,5/31/2011,,2,13409,,Classwar Karaoke - 0014 Survey,42,Album,http://freemusicarchive.org/music/Classwar_Karaoke/Classwar_Karaoke_-_0014_Survey/,Classwar Karaoke
9260,6/01/2011,,1,8857,,May 2011,14,Album,http://freemusicarchive.org/music/Clinical_Archives_Mix/May_2011/,Clinical Archives Mix
9261,,,0,359,,Live at ISSUE 10-12-10,1,Live Performance,http://freemusicarchive.org/music/Thollem_McDonas/Live_at_ISSUE_10-12-10/,Thollem McDonas
9262,,,1,695,,Live at ISSUE 4-7-11,1,Live Performance,http://freemusicarchive.org/music/pygmy_jerboa/Live_at_ISSUE_4-7-11/,pygmy jerboa
9264,,,0,6395,,Soulnessless,3,Album,http://freemusicarchive.org/music/Terre_Thaemlitz/Soulnessless/,Terre Thaemlitz
9266,,,0,252,,"Live at the MazaJ Festival, Cafe OTO",1,Live Performance,http://freemusicarchive.org/music/Sharif_Sehnaoui_Mazen_Kerbaj_Michael_Zerang_and_Eddie_Prvost/none_given_2046/,"Sharif Sehnaoui, Mazen Kerbaj, Michael Zerang and Eddie Prévost"
9267,,,0,3575,,Live at ISSUE 6/18/09,1,Live Performance,http://freemusicarchive.org/music/TILT_Brass/Live_at_ISSUE_61809/,TILT Brass
9269,5/31/2011,,0,8471,mildtape,Free As Air (LCL27),5,Album,http://freemusicarchive.org/music/mildtape__Ebsa/Free_As_Air_LCL27/,mildtape & Ebsa
9271,,,1,5423,,Matthew in the School of Life,1,Album,http://freemusicarchive.org/music/John_Moran/Matthew_in_the_School_of_Life/,John Moran
9272,,,0,2899,,John Moran + Saori (...in Thailand),2,Album,http://freemusicarchive.org/music/John_Moran/John_Moran__Saori_in_Thailand/,John Moran
9273,,,1,4624,,The Continuing Story of Counterpoint,3,Album,http://freemusicarchive.org/music/David_Borden/The_Continuing_Story_of_Counterpoint/,David Borden
9274,,,0,4849,,Zeelab,0,Album,http://freemusicarchive.org/music/Zeelab/Zeelab/,Zeelab
9275,,,5,235428,,Orff: Carmina Burana,24,Live Performance,http://freemusicarchive.org/music/MIT_Concert_Choir/Carmina_Burana_Carl_Orff/,MIT Concert Choir
9276,6/13/2011,,0,3855,,Yidaki Mind Tree,13,Album,http://freemusicarchive.org/music/Nada_Baba/Yidaki_Mind_Tree/,NaDa BaBa
9279,,,0,8051,,la nuit t as pas peur,14,Album,http://freemusicarchive.org/music/AlexandreDavidGabriel/la_nuit_t_as_pas_peur/,AlexandreDavidGabriel
9282,6/05/2011,,0,263,Jaan Patterson,Milk plates and other evil smiles,1,Album,http://freemusicarchive.org/music/Andr_Pissoir__undRess_Bton/Milk_plates_and_other_evil_smiles_1521/,André Pissoir & undRess Béton
